   128991  31.3266  31.4863  31.7918   -67.94    -5.38   114.33   31   32   32
   108320  32.3430  28.4836  26.7746   -61.51    -6.43   107.59   32   29   27
   108384  32.3176  29.4377  26.8033   -71.49   -24.40   118.86   32   30   27
   108385  33.3021  29.4191  26.7754   -77.56   -31.69   107.94   33   30   27
   108448  32.2903  30.4356  26.7963   -82.18   -25.23   116.11   32   31   27
   108449  33.3034  30.4302  26.7864   -77.05   -27.36   112.24   33   31   27
   108450  34.3144  30.4374  26.7537   -72.74   -24.55    99.41   34   31   27
   108512  32.2797  31.4750  26.7903   -86.34    -9.78   113.74   32   32   27
   108513  33.3071  31.4700  26.7963   -75.61   -11.74   116.10   33   32   27
   108514  34.2991  31.4551  26.7842   -78.71   -17.61   111.38   34   32   27
   112352  32.3238  27.4513  27.7899   -69.03   -19.10   113.61   32   28   28
   112353  33.3377  27.4319  27.7687   -63.61   -26.68   105.28   33   28   28
   112416  32.3012  28.4787  27.7849   -77.91    -8.36   111.63   32   29   28
   112417  33.3129  28.4414  27.7537   -73.33   -22.95    99.43   33   29   28
   112418  34.2952  28.4246  27.7402   -80.26   -29.56    94.14   34   29   28
   112480  32.2877  29.4482  27.7591   -83.19   -20.29   101.51   32   30   28
   112481  33.2787  29.4380  27.7412   -86.73   -24.31    94.51   33   30   28
   112482  34.2993  29.4257  27.7371   -78.63   -29.11    92.91   34   30   28
   112483  35.3383  29.4329  27.7409   -63.36   -26.29    94.42   35   30   28
   112544  32.2924  30.4326  27.7763   -81.33   -26.41   108.26   32   31   28
   112545  33.2843  30.4587  27.7709   -84.52   -16.18   106.17   33   31   28
   112546  34.2945  30.4676  27.7675   -80.53   -12.68   104.83   34   31   28
   112547  35.3114  30.4346  27.7460   -73.89   -25.64    96.40   35   31   28
   112608  32.2898  31.4757  27.7769   -82.37    -9.53   108.52   32   32   28
   112609  33.3104  31.4705  27.7847   -74.30   -11.58   111.58   33   32   28
   112610  34.2824  31.4792  27.7841   -85.27    -8.13   111.33   34   32   28
   112611  35.2858  31.4726  27.7666   -83.92   -10.73   104.46   35   32   28
   116448  32.3154  27.4651  28.7862   -72.32   -13.66   112.16   32   28   29
   116449  33.3223  27.4360  28.7730   -69.62   -25.07   106.97   33   28   29
   116450  34.3128  27.4122  28.7853   -73.34   -34.39   111.79   34   28   29
   116512  32.3034  28.4487  28.7852   -77.04   -20.10   111.77   32   29   29
   116513  33.2933  28.4351  28.7862   -80.99   -25.42   112.16   33   29   29
   116514  34.2998  28.4173  28.7789   -78.47   -32.40   109.30   34   29   29
   116515  35.3081  28.4080  28.7584   -75.19   -36.04   101.26   35   29   29
   116576  32.2849  29.4458  28.7745   -84.30   -21.23   107.58   32   30   29
   116577  33.2838  29.4342  28.7954   -84.73   -25.79   115.78   33   30   29
   116578  34.2976  29.4398  28.7897   -79.30   -23.58   113.53   34   30   29
   116579  35.2872  29.4353  28.7413   -83.39   -25.35    94.56   35   30   29
   116640  32.2799  30.4501  28.7782   -86.25   -19.57   109.00   32   31   29
   116641  33.2832  30.4604  28.7667   -84.97   -15.51   104.49   33   31   29
   116642  34.3129  30.4655  28.7837   -73.31   -13.52   111.16   34   31   29
   116643  35.2565  30.4563  28.7724   -95.44   -17.12   106.75   35   31   29
   116644  36.2341  30.4430  28.7077  -104.18   -22.32    81.40   36   31   29
   116704  32.2766  31.4893  28.8066   -87.54    -4.18   120.16   32   32   29
   116705  33.2992  31.4894  28.7753   -78.70    -4.16   107.86   33   32   29
   116706  34.2926  31.4889  28.7686   -81.27    -4.33   105.24   34   32   29
   116707  35.2510  31.4664  28.7665   -97.58   -13.16   104.42   35   32   29
   116708  36.2324  31.4660  28.7291  -104.86   -13.31    89.76   36   32   29
   120480  32.3117  26.4933  29.7818   -73.77    -2.61   110.42   32   27   30
   120481  33.3217  26.4805  29.7557   -69.88    -7.62   100.21   33   27   30
   120544  32.3093  27.4781  29.8065   -74.74    -8.59   120.12   32   28   30
   120545  33.3035  27.4581  29.7752   -77.01   -16.42   107.85   33   28   30
   120546  34.3170  27.4236  29.7478   -71.70   -29.94    97.12   34   28   30
   120608  32.3065  28.4558  29.8188   -75.82   -17.33   124.94   32   29   30
   120609  33.2704  28.4548  29.7880   -89.96   -17.73   112.85   33   29   30
   120610  34.2807  28.4200  29.7566   -85.92   -31.35   100.55   34   29   30
   120611  35.2827  28.3854  29.7356   -85.15   -44.91    92.32   35   29   30
   120672  32.3019  29.4273  29.8099   -77.64   -28.49   121.42   32   30   30
   120673  33.2814  29.4335  29.7998   -85.68   -26.04   117.46   33   30   30
   120674  34.2574  29.4555  29.7744   -95.08   -17.45   107.52   34   30   30
   120675  35.2498  29.4468  29.7465   -98.04   -20.85    96.58   35   30   30
   120676  36.2465  29.4107  29.7547   -99.35   -35.01    99.82   36   30   30
   120736  32.2817  30.4705  29.8023   -85.54   -11.55   118.45   32   31   30
   120737  33.2805  30.4449  29.8080   -86.02   -21.59   120.71   33   31   30
   120738  34.2981  30.4546  29.7806   -79.10   -17.79   109.97   34   31   30
   120739  35.2299  30.4754  29.7428  -105.82    -9.63    95.13   35   31   30
   120740  36.2147  30.4584  29.7632  -111.80   -16.30   103.15   36   31   30
   120800  32.2616  31.5207  29.8352   -93.44     8.10   131.34   32   32   30
   120801  33.2668  31.5143  29.8170   -91.37     5.60   124.24   33   32   30
   120802  34.2825  31.4852  29.7890   -85.22    -5.79   113.23   34   32   30
   120803  35.2323  31.4529  29.7631  -104.90   -18.44   103.11   35   32   30
   120804  36.2237  31.4756  29.7713  -108.27    -9.57   106.31   36   32   30
   124576  32.2820  26.5050  30.7944   -85.44     1.96   115.37   32   27   31
   124577  33.3127  26.4905  30.7813   -73.38    -3.71   110.22   33   27   31
   124640  32.2794  27.4966  30.8130   -86.46    -1.34   122.64   32   28   31
   124641  33.2737  27.4697  30.7971   -88.68   -11.87   116.44   33   28   31
   124642  34.2797  27.4283  30.7615   -86.34   -28.10   102.48   34   28   31
   124643  35.3286  27.3896  30.7458   -67.16   -43.24    96.31   35   28   31
   124704  32.2897  28.4380  30.7914   -82.41   -24.29   114.19   32   29   31
   124705  33.2416  28.4460  30.7837  -101.24   -21.15   111.16   33   29   31
   124706  34.2597  28.4377  30.7688   -94.18   -24.40   105.32   34   29   31
   124707  35.2726  28.4073  30.7605   -89.13   -36.31   102.09   35   29   31
   124708  36.2922  28.3663  30.7462   -81.42   -52.39    96.47   36   29   31
   124768  32.2974  29.4264  30.7905   -79.37   -28.84   113.82   32   30   31
   124769  33.2643  29.4494  30.7806   -92.37   -19.83   109.97   33   30   31
